id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city,occupancy_rate,estimated_annual_revenue
2695902,"""Delille"" Studio - Steps to French Qtr",13582442,Stephen,,Seventh Ward,29.96793,-90.06357,Entire home/apt,101.0,30,195,2024-10-05,1.47,1,80,1,,New Orleans,78.08,5656.0
2708004,On Esplanade Avenue-French Quarter,9240904,Michael H,,French Quarter,29.96454,-90.06268,Entire home/apt,170.0,30,505,2025-08-11,3.63,1,299,33,"17str-04094, 20-OSTR-1786",New Orleans,18.08,35581.0
2748663,A place with Character,401501,Yera,,Lower Garden District,29.93369,-90.07723,Private room,70.0,30,96,2020-01-15,0.69,1,87,0,,New Orleans,76.16,4263.0
2748797,Charming Marigny Triangle Back Home,13902616,Jeremy,,Marigny,29.96579,-90.06158,Entire home/apt,179.0,30,486,2025-05-12,3.52,2,88,26,"25NSTR-07225, 22-OSTR-09825",New Orleans,75.89,11026.4
2811768,The Okra Inn Iberville- Streetcar in sight,2707644,Lindsay,,Mid-City,29.9750919342041,-90.09893798828124,Entire home/apt,348.0,1,186,2025-08-30,1.37,11,131,22,"21-CSTR-08128, 20-OSTR-02677",New Orleans,64.11,31911.6
2836488,Bywater Art Haven,14509974,Jeffrey,,Bywater,29.96425,-90.04302,Entire home/apt,136.0,2,237,2025-08-24,1.71,1,321,21,"23-NSTR-16591, 23-OSTR-16603",New Orleans,12.05,30559.2
2847390,FABULOUS LOCATION Private bath-living room-parking,14518129,Michael,,Marigny,29.96528,-90.05915,Private room,93.0,30,496,2023-11-01,3.58,1,178,0,"20STR-29940, 20-OSTR-2993",New Orleans,51.23,11587.8
2866832,New Orleans one bedroom unit,103427,Jacqueline M,,Lower Garden District,29.934,-90.07919,Entire home/apt,306.0,30,1,2015-01-02,0.01,2,180,0,Exempt,New Orleans,50.68,38556.0
2888828,Rent my Place: Where Jazz and Gumbo  Collide!,486093,Virginia,,Marigny,29.96361923217773,-90.05888366699219,Entire home/apt,196.0,2,225,2025-07-21,1.63,1,245,22,"24-NSTR-09594, 24-OSTR-08923",New Orleans,32.88,33614.0
2896586,Cozy Cottage-Near French Quarter,14803413,Deidra,,Algiers Point,29.95032,-90.05228,Entire home/apt,122.0,3,57,2025-05-02,0.56,1,220,2,"21-CSTR-07075, 23-OSTR-15913",New Orleans,39.73,18788.0
2902965,"Creole Cottage, Pool, Porch and Lush Garden",4139221,Nicelle,,Fairgrounds,29.97786,-90.08036,Entire home/apt,599.0,30,51,2024-04-07,0.37,4,302,0,"24STR-11454, 24-OSTR-19733",New Orleans,17.26,126628.6
2907553,Storyville Madam's Music Parlor,4139221,Nicelle,,Fairgrounds,29.98042,-90.08171,Entire home/apt,102.0,30,141,2025-04-14,1.08,4,270,11,"23-CSTR-11349, 23-OSTR-13133",New Orleans,26.03,19278.0
2918872,Large Bywater Bar House,12055406,Graham,,Bywater,29.96609,-90.04785,Entire home/apt,358.0,1,198,2025-09-02,1.56,8,345,25,"23-CSTR-10260, 22-OSTR-14963",New Orleans,5.48,86457.0
2926851,Cozy Private Bedroom Near City Park,6522124,Leonardo,,Lakeview,30.00359,-90.10402,Private room,86.0,30,113,2023-06-16,0.85,1,48,0,"22-RSTR-02464, 22-OSTR-02813",New Orleans,86.85,2889.6
2939429,Quiet Charm - 1 block from St. Charles,14972186,Amelia,,Central City,29.93036,-90.08883,Entire home/apt,82.0,30,95,2024-11-07,0.69,1,168,2,,New Orleans,53.97,9643.2
2976398,The Vivien House - Beautiful Historic Home,15181286,Chita,,Marigny,29.96735000610352,-90.05603790283203,Entire home/apt,365.0,30,41,2022-07-31,0.3,1,1,0,,New Orleans,99.73,255.5
3057022,Best Block in the Bywater (valid license),4575123,Daniel,,Bywater,29.96222,-90.04297,Entire home/apt,166.0,1,581,2025-08-23,4.24,2,263,69,"23-NSTR-17516, 23-OSTR-14790",New Orleans,27.95,30560.6
3145166,Down the block from Tulane - Uptown,68649554,Alicia,,Audubon,29.94147529608161,-90.12367275562548,Entire home/apt,124.0,3,182,2025-08-25,1.34,3,156,14,"25-NSTR-00532, 25-OSTR-00537",New Orleans,57.26,13540.8
3171746,Beautiful 1 bdrm condo-Marigny,255794,Kirk,,Marigny,29.96474,-90.05183,Entire home/apt,49.0,30,163,2021-12-29,1.19,1,169,0,,New Orleans,53.7,5796.7
3173801,Arts District Gem - Les Carillons,10660778,Lee Ann,,Central Business District,29.945401731628333,-90.0696364849532,Entire home/apt,995.0,2,14,2022-09-25,0.1,1,336,0,"22-CSTR-06273, 22-OSTR-06287",New Orleans,7.95,234024.0
3181963,Camelback Guest House,16133905,Corinna,,Central City,29.9321457,-90.0872386,Entire home/apt,169.0,2,55,2025-07-13,0.4,2,123,8,"23-NSTR-15291, 23-OSTR-12796",New Orleans,66.3,14550.9
3189828,Walk to French Quarter /Jazz Fest 2,3725969,April,,Treme - Lafitte,29.97014,-90.0714,Entire home/apt,81.0,2,651,2025-08-27,4.81,1,85,40,"23-NSTR-14433, 22-ostr-11373",New Orleans,76.71,4819.5
3198221,Jazz Fest Cottage Paradise- 30 Day+ Rental,16208902,Margaret Sara,,City Park,29.97967,-90.09048,Entire home/apt,100.0,30,12,2016-11-27,0.09,1,90,0,,New Orleans,75.34,6300.0
3240877,"New Orleans - Studio, Avenue Plaza",7054805,Eric,,Central City,29.93405,-90.08122,Entire home/apt,207.0,3,15,2017-05-29,0.11,2,361,0,Exempt,New Orleans,1.1,52308.9
3257647,Garden District Guesthouse and Beautiful Courtyard,16474497,Kristen,,Central City,29.93302,-90.08467,Entire home/apt,108.0,30,295,2025-07-27,2.21,1,244,19,"23-NSTR-18600, 23-OSTR-18592",New Orleans,33.15,18446.4
3386674,"Comfy Home Walk 2 French Quarter, Faubourg Marigny",7319703,Donald,,Seventh Ward,29.96832,-90.06153,Entire home/apt,151.0,1,435,2025-08-23,3.21,5,294,31,"22-CSTR-21259, 24-OSTR-11819",New Orleans,19.45,31075.8
3430843,Loft Near Street Car and CBD! (medium Term),14485761,Thomas,,Lower Garden District,29.93552,-90.0712,Entire home/apt,41.0,30,300,2024-12-29,2.2,2,53,3,"23-NSTR-15433, 24-OSTR-03965",New Orleans,85.48,1521.1
3485830,"Uptown Cottage- Near Magazine St, Tulane & Quarter",17552483,Nicole,,East Riverside,29.92014,-90.09507,Entire home/apt,158.0,2,268,2025-08-17,2.0,1,327,27,"23-NSTR-15055, 24-OSTR-04573",New Orleans,10.41,36166.2
3528642,The Victorian Plum 18str-04594 permit number,17763825,Victor,,Leonidas,29.95002,-90.13051,Entire home/apt,447.0,30,27,2020-02-09,0.2,1,365,0,,New Orleans,0.0,114208.5
3686820,Luxury and Charm Rt Off Audubon Park,18760642,Anne,,Audubon,29.92291,-90.12351,Entire home/apt,130.0,30,41,2023-05-15,0.49,1,363,0,"21RSTR-20689, 20OSTR-03051",New Orleans,0.55,33033.0
3688447,La Noire Heart of the City,13521885,Andrietta,,Central City,29.94152,-90.07943,Private room,109.0,2,158,2025-04-26,1.39,2,24,9,"23-NSTR-13705, 23-OSTR-08966",New Orleans,93.42,1831.2
3731792,"Cozy, centrally-located home near Tulane",19072048,Allie,,Audubon,29.9497783,-90.1176141,Entire home/apt,125.0,2,32,2025-09-01,1.46,1,81,20,"24-NSTR-18860, 24-OSTR-18649",New Orleans,77.81,7087.5
3751749,Townhouse on the Bayou St. John and City Park,2885988,John,,Fairgrounds,29.98789,-90.08743,Entire home/apt,250.0,30,78,2025-05-21,0.7,1,105,9,"23-NSTR-14024, 24-OSTR-19678",New Orleans,71.23,18375.0
3757755,Irish Channel Comfort,19189715,Ariana,,Irish Channel,29.92148,-90.08523,Entire home/apt,69.0,2,488,2025-07-27,3.63,1,119,40,"24-NSTR-09679, 24-OSTR-08748",New Orleans,67.4,5747.7
3774603,"NEW ORLEANS, LA - THE BIG EASY !",85132,Sanford Sandy,,Central City,29.93403,-90.08137,Private room,318.0,30,2,2022-02-28,0.03,8,365,0,Exempt,New Orleans,0.0,81249.0
3883015,HISTORIC ART LOFT near French Quarter & FRENCHMEN!,20076772,AnnMarie,,Marigny,29.966716766357425,-90.0553970336914,Entire home/apt,117.0,3,215,2025-06-09,1.61,2,354,19,23-XSTR-11265,New Orleans,3.01,28992.6
4008104,Uptown near- Ochsner/Touro/Tulane/Loyola/Streetcar,20782842,Lisa,,Leonidas,29.95144844055176,-90.1297836303711,Entire home/apt,78.0,30,61,2024-12-02,0.46,1,73,1,"19STR-20272, 19-OSTR-20272",New Orleans,80.0,3985.8
4013485,Three Bedroom Cottage Permit #19-STR-22181,6027394,Lisa,,Gentilly Terrace,30.00426,-90.05526,Entire home/apt,90.0,30,162,2021-11-06,1.21,1,365,0,19STR-22181,New Orleans,0.0,22995.0
4033229,Steward's Place | New Orleans Vacation Rental,20910802,Charley Lynn,,St. Roch,29.97038,-90.05695,Entire home/apt,234.0,30,165,2025-05-06,1.23,2,364,6,"21-RSTR-12242, 21-OSTR-15494",New Orleans,0.27,59623.2
4083795,Upt- Freret #1 long term specialist -see reviews!,4806326,Joey,,Audubon,29.93131,-90.11237,Entire home/apt,75.0,30,47,2025-08-31,0.36,2,270,3,"22RSTR-03737, 22-OSTR-03737",New Orleans,26.03,14175.0
4084467,Big chiefs spy boy,4806326,Joey,,Audubon,29.93145,-90.11272,Entire home/apt,101.0,30,43,2017-05-23,0.33,2,335,0,,New Orleans,8.22,23684.5
4181769,Book Now and Save $50!,21694312,Felicia,,Hollygrove,29.96496,-90.12253,Entire home/apt,60.0,30,56,2018-10-30,0.46,3,196,0,17STR-08555,New Orleans,46.3,8232.0
4197613,Uptown 9 mins to French Quarter 3 blks to Magazine,21776430,Dennis,,East Riverside,29.91912,-90.09132,Entire home/apt,95.0,30,139,2022-05-09,1.05,1,89,0,,New Orleans,75.62,5918.5
4222053,Vincent’s Hideaway,21911401,Tamarin V,,Milan,29.93252,-90.10072,Entire home/apt,158.0,2,403,2025-08-27,3.03,1,270,30,"23-NSTR-14895, 23-OSTR-02294",New Orleans,26.03,29862.0
4388334,"974 on famous magazine st,Pet& private parkin",4981655,Jim,,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,109.0,2,436,2025-08-22,3.3,6,313,6,"22-cstr-09731, 23-ostr-11614",New Orleans,14.25,23881.9
4391521,"The Red Bayou House, Whimsical, Comfortable, Chic",3596603,Ninh,,Bayou St. John,29.9765,-90.0885,Entire home/apt,436.0,30,131,2024-11-30,0.99,1,289,1,"20-RSTR-28281, 20-OSTR-00138",New Orleans,20.82,88202.8
4394146,Ma Maison Marigny Boho Paradise off the French Qtr,12151150,James,,Bywater,29.96785,-90.05006,Entire home/apt,108.0,2,360,2025-08-30,2.74,2,320,41,"23-NSTR-14247, 24-OSTR-10514",New Orleans,12.33,24192.0
4435784,New Orleans - PARTY CAPITAL of the SOUTH !!,85132,Sanford Sandy,,Central City,29.93522,-90.0814,Private room,318.0,30,1,2020-02-25,0.01,8,365,0,Exempt,New Orleans,0.0,81249.0
4453696,Uptown/ Garden Dist. Cottage ON Magazine Street!,19788337,Chelsea,,East Riverside,29.92162,-90.09121,Entire home/apt,108.0,30,32,2025-05-10,0.24,1,245,4,Exempt,New Orleans,32.88,18522.0
4455851,Treme Getaway,6753577,Jo,,Treme - Lafitte,29.96459,-90.06646,Entire home/apt,150.0,30,177,2022-02-19,1.34,2,180,0,"17STR-00051, 17-OSTR-00010",New Orleans,50.68,18900.0
4557069,"Luxury 4BR| Walk to Magazine St & Streetcar
(Down)",23623763,Juanita,,Irish Channel,29.92262,-90.08123,Entire home/apt,476.0,2,148,2025-05-18,1.24,2,197,7,23-xstr-17605,New Orleans,46.03,65640.4
4557591,New Orleans CBD/Warehouse District,23626819,Reggie,,Central Business District,29.94549,-90.07048,Entire home/apt,196.0,30,142,2022-07-04,1.22,1,89,0,19STR-00158,New Orleans,75.62,12210.8
4634936,Marigny Garden Charmer with Bikes!,287733,David,,Bywater,29.96498,-90.04993,Entire home/apt,75.0,4,431,2025-09-08,3.32,2,225,20,"25-NSTR-01618, 25-OSTR-01624",New Orleans,38.36,11812.5
4671577,NEW ORLEANS - Uptown Resort,85132,Sanford Sandy,,Central City,29.93446,-90.08121,Private room,318.0,30,1,2016-01-02,0.01,8,365,0,Exempt,New Orleans,0.0,81249.0
4685932,A Cosy Bedroom,18007958,Francoise,,West Riverside,29.92023,-90.10722,Private room,75.0,2,263,2025-08-15,2.02,1,76,20,"23-NSTR-15712, 25-OSTR-09498",New Orleans,79.18,3990.0
4800731,Charming Irish Channel,23975705,Shannon,,Irish Channel,29.92622,-90.08135,Entire home/apt,118.0,3,371,2025-08-17,2.86,1,109,34,"23-NSTR-17260, 23-OSTR-17277",New Orleans,70.14,9003.4
4836642,Uptown Dog Friendly Duplex - Close to everything,24894819,Beth,,Uptown,29.93097,-90.10278,Entire home/apt,115.0,30,154,2022-08-16,1.65,1,89,0,"20-RSTR-19235, 20-OSTR-19235",New Orleans,75.62,7164.5
4837870,Patio Cottage near Audubon Park,4310838,Sally,,Black Pearl,29.93955,-90.13036,Entire home/apt,110.0,4,130,2025-05-20,1.01,1,347,4,"25-NSTR-00743, 25-OSTR-00735",New Orleans,4.93,26719.0
4848552,"Marigny Triangle 2BR, Best location!",9632192,Susan,,Marigny,29.96509555423132,-90.05888866520594,Entire home/apt,100.0,30,99,2025-03-26,0.76,4,180,2,"23-NSTR-01498, 23-OSTR-00771",New Orleans,50.68,12600.0
4891367,1930s Spacious Fountainbleu Shared,25166988,Eilan,,Marlyville - Fontainbleau,29.95534,-90.10809,Private room,77.0,30,12,2019-07-30,0.1,1,0,0,,New Orleans,100.0,0.0
4924338,Center of all things in NOLA! 2 Blks to Streetcar,22581070,Lori,,Leonidas,29.95548,-90.12414,Entire home/apt,180.0,30,22,2025-09-08,0.23,1,309,13,"23-NSTR-13805, 23-OSTR-13757",New Orleans,15.34,38934.0
4924985,Uptown Chic,16862132,Neelis,,Uptown,29.92242,-90.10378,Entire home/apt,90.0,2,410,2025-08-31,3.15,1,46,40,"23-NSTR-17125, 24-OSTR-17892",New Orleans,87.4,2898.0
4941635,Dragonfly Treme-Historic Home + Private Pool,2775826,Lore,,Treme - Lafitte,29.97109,-90.07385,Entire home/apt,778.0,3,169,2025-08-17,1.4,1,118,15,24-XSTR-03292,New Orleans,67.67,64262.8
4947433,"Mecca for music lovers, Frenchmen!",5770796,Sylvia,,Marigny,29.964073,-90.057892,Entire home/apt,300.0,2,250,2025-08-31,1.95,2,139,31,"22-CSTR-20122, 24-OSTR-10258",New Orleans,61.92,29190.0
4948323,New Orleans - Jazz Central !,85132,Sanford Sandy,,Lower Garden District,29.93464,-90.07925,Private room,318.0,30,1,2022-02-28,0.02,8,365,0,Exempt,New Orleans,0.0,81249.0
4966135,Uptown Trendy Neighborhd Apt  permit#22-CSTR-15959,25600476,Jerry Duane,,Uptown,29.92424,-90.10861,Entire home/apt,175.0,2,218,2025-06-08,1.68,1,238,14,"22-CSTR-15959, 24-OSTR-15394",New Orleans,34.79,29155.0
5006940,Charming Studio on Streetcar Line,4393001,Tessa,,Mid-City,29.97397,-90.0994,Entire home/apt,88.0,30,46,2025-06-03,0.37,1,193,3,,New Orleans,47.12,11888.8
5013084,Cheery hideaway near Frenchman street,8321132,Minka,,St. Roch,29.97057,-90.05526,Entire home/apt,65.0,30,240,2024-10-01,1.87,1,242,1,"19STR-22607, 20-OSTR-02739",New Orleans,33.7,11011.0
5019923,"-Sunny near French Quarter, jazz & art",9632192,Susan,,Marigny,29.96455861953977,-90.06067127044473,Entire home/apt,150.0,3,109,2025-06-25,0.85,4,151,4,"23-NSTR-16641, 23-OSTR-02364",New Orleans,58.63,15855.0
5039809,Spacious w/exotic garden patio near Tulane,2410046,Cecilia,,Broadmoor,29.946,-90.10416,Entire home/apt,135.0,3,93,2025-05-18,0.82,1,246,18,"23-NSTR-14061, 24-OSTR-10606",New Orleans,32.6,23247.0
5057699,The Treme - Single Full,25549321,The  Treme,,Treme - Lafitte,29.96708,-90.07083,Private room,76.0,30,35,2022-03-27,0.27,2,365,0,Exempt,New Orleans,0.0,19418.0
5058414,Charming Guest House ~ 1/2  Block from St Charles,14296524,Maria Augusta,,Touro,29.926200842024787,-90.09811349758291,Entire home/apt,117.0,3,144,2025-05-26,1.12,1,266,24,"23-NSTR-13406, 25-OSTR-04616",New Orleans,27.12,21785.4
5060068,Historic Spacious 3BR Home w/Heated POOL,9385937,Aleks,,Mid-City,29.9714,-90.10339,Entire home/apt,234.0,1,413,2025-09-01,3.21,2,143,41,"22-CSTR-17572, 22-OSTR-15895",New Orleans,60.82,23423.4
5077984,Bluesy Fairytale Walk 2 Frenchmen & French Quarter,25684584,Carrie,,Seventh Ward,29.97384,-90.05746,Entire home/apt,429.0,30,206,2025-07-27,1.61,2,347,24,"22-CSTR-00940, 21-OSTR-19876",New Orleans,4.93,104204.1
5105613,Historic Penthouse in Vibrant Faubourg Marigny,26381235,Michael,,Bywater,29.9642199,-90.04988379999999,Entire home/apt,518.0,30,53,2025-04-28,0.58,1,285,3,"21-CSTR-19630, 25-OSTR-09190",New Orleans,21.92,103341.0
5107592,Beautiful Historic Loft,26388712,Moriah,,French Quarter,29.96126,-90.06597,Entire home/apt,185.0,30,35,2017-03-09,0.31,1,358,0,,New Orleans,1.92,46361.0
5110880,NEW ORLEANS - Southern Ambiance,85132,Sanford Sandy,,Central City,29.93525,-90.08129,Private room,318.0,30,0,,0.0,8,365,0,Exempt,New Orleans,0.0,81249.0
5136284,EXPERIENCE HISTORIC New Orleans,85132,Sanford Sandy,,Lower Garden District,29.934,-90.08042,Private room,318.0,30,1,2019-02-19,0.01,8,365,0,Exempt,New Orleans,0.0,81249.0
5152596,Cute 2Bed 1 1/2 bath parking included walk to FQ,26642486,Jose,,Treme - Lafitte,29.96820640563965,-90.06900024414062,Entire home/apt,97.0,2,258,2025-06-29,2.0,17,221,20,"22-CSTR-16333, 24-OSTR-04983",New Orleans,39.45,15005.9
5228051,Brainard Inn - 2 bedroom and 1.5 bath,27053645,Janice,,Central City,29.93494,-90.08302,Entire home/apt,230.0,4,272,2025-05-06,2.11,1,165,11,"23-NSTR-14668, 23-OSTR-14617",New Orleans,54.79,26565.0
5241466,Simple Space in Heart of Bywater.,26490236,Kevin,,Bywater,29.96341,-90.04318,Entire home/apt,170.0,30,128,2020-03-10,0.99,1,358,0,"19STR-07994, 19-OSTR-0000",New Orleans,1.92,42602.0
5262307,"City Park/Bayou: Clean, Spacious and Comfortable",27240759,Andrew,,Mid-City,29.97815,-90.0945,Entire home/apt,79.0,2,153,2025-08-22,1.19,1,178,2,"23-NSTR-15945, 25-OSTR-08976",New Orleans,51.23,9843.4
5270951,Cozy room with bikes!,6272365,Jennifer And Ryan,,St. Roch,29.97037,-90.05,Private room,75.0,30,206,2020-03-18,1.61,1,358,0,19STR-11955,New Orleans,1.92,18795.0
5271235,Chic Bohemian Guest Suite,13902616,Jeremy,,Marigny,29.96728,-90.05947,Entire home/apt,138.0,30,433,2025-05-11,3.4,2,75,23,"25NSTR-07204, 22-OSTR-09819",New Orleans,79.45,7245.0
5271410,New Orleans Vacation Rental 2,20910802,Charley Lynn,,St. Roch,29.98255,-90.04947,Entire home/apt,450.0,30,5,2018-07-09,0.04,2,365,0,,New Orleans,0.0,114975.0
5287282,Artistic 1B in lively mid city,27376428,Jasmine,,Mid-City,29.97156,-90.09883,Entire home/apt,80.0,30,154,2025-06-05,2.28,1,338,21,"23NSTR18341, 25OSTR15663",New Orleans,7.4,18928.0
5297584,Historic/Arthouse for 6. 8 min walk to French Q,3398845,Srdjan,,St. Roch,29.9716,-90.05547,Entire home/apt,199.0,30,207,2025-09-01,1.62,1,247,20,"23-nstr-18133, 23-ostr-18567",New Orleans,32.33,34407.1
5304690,Long Term Home Away from Home,27474690,Joy,,Broadmoor,29.94124,-90.10465,Entire home/apt,102.0,30,80,2025-06-03,0.65,1,364,2,"19STR-25998, 20-OSTR-1828",New Orleans,0.27,25989.6
5307658,Creole Elegance on Esplanade Ridge,27491545,Beverly,,Treme - Lafitte,29.97317,-90.07486,Entire home/apt,90.0,30,167,2020-02-22,1.31,1,89,0,,New Orleans,75.62,5607.0
5314061,Pied-à-terre Luxe with  Deck,391462,Georgia,,St. Roch,29.9692,-90.05385,Entire home/apt,86.0,3,410,2025-07-07,3.19,3,265,37,23-XSTR-13082,New Orleans,27.4,15953.0
5318121,Peaceful Piety: For Quiet Guest,27550321,Sadie,,St. Claude,29.96954,-90.04143,Entire home/apt,131.0,30,29,2019-07-07,0.23,1,270,0,,New Orleans,26.03,24759.0
5337453,Witches Dream Lilith Suite Loft near Frenchmen St,13059899,Asia,,Marigny,29.96298,-90.05701,Private room,99.0,2,262,2025-08-12,2.05,6,54,12,23-xstr-21272,New Orleans,85.21,3742.2
5337457,3 Balconies in French Quarter,11213214,Jean,,French Quarter,29.96037,-90.06251,Entire home/apt,200.0,30,72,2025-07-28,0.57,2,79,1,,New Orleans,78.36,11060.0
5347300,Very close to Superdome msg to inquire,27564517,Jordan,,Tulane - Gravier,29.96538,-90.08654,Entire home/apt,506.0,30,143,2024-12-31,1.24,1,269,3,"22-RSTR-11110, 22-OSTR-11111",New Orleans,26.3,95279.8
5372867,Heart of Magazine Street Cozy & Chic NOLA Getaway,27852003,Anastasia,,Uptown,29.92121,-90.10934,Entire home/apt,94.0,2,364,2025-09-01,2.88,1,103,53,"23-NSTR-17304, 24-OSTR-03900",New Orleans,71.78,6777.4
5395907,3 Bd-Floor-22-CSTR-21820/24OSTR21234,27971013,Martin Allen,,Central Business District,29.95288,-90.06704,Entire home/apt,222.0,2,458,2025-09-01,3.58,3,116,51,"22-CSTR-21820, 24-OSTR-21234",New Orleans,68.22,18026.4
5405984,New Marigny (with parking & bikes!),28023662,Kesha,,Seventh Ward,29.97112,-90.05936,Private room,53.0,30,160,2025-02-21,1.25,2,87,1,,New Orleans,76.16,3227.7
5410723,Chic Charming Cave to Chill -   STR#17STR-06332,5177974,Stacy,,Audubon,29.93851,-90.11861,Entire home/apt,123.0,3,348,2025-08-20,2.72,1,171,32,"23-NSTR-14158, 23-OSTR-14150",New Orleans,53.15,14723.1
5443505,Penthouse (2 Floors)-23-CSTR-02260/24OSTR21234,27971013,Martin Allen,,Central Business District,29.95254,-90.06829,Entire home/apt,215.0,3,438,2025-08-31,3.45,3,103,42,"23-CSTR-02260, 24-OSTR-21234",New Orleans,71.78,15501.5
5482001,"Gorgeous, spacious home, Garden District near zoo",5593272,Jehan,,West Riverside,29.91592,-90.10691,Entire home/apt,130.0,30,245,2024-08-29,1.94,1,187,0,"21-RSTR-01998, 25-OSTR-79854",New Orleans,48.77,17017.0
5488707,Historic Beautiful Relaxing House !,28461200,Daphne Lynette,,Broadmoor,29.94283624165811,-90.09795297882664,Entire home/apt,165.0,30,227,2025-04-12,1.77,1,365,6,"23-NSTR-15163, 23-OSTR-00405",New Orleans,0.0,42157.5
5498646,Streetcar Suite 1 blk to Frenchmen,13059899,Asia,,Marigny,29.96311,-90.05536,Private room,180.0,2,166,2024-04-16,1.31,6,33,0,23-XSTR-21272,New Orleans,90.96,4158.0
5511265,Cozy room at walking distance to FQ,14839613,María,,St. Roch,29.97302,-90.05519,Private room,74.0,30,406,2025-01-11,3.17,1,156,1,"17STR-11194, 19-OSTR-00000",New Orleans,57.26,8080.8
5562453,Baronne St Loft_Near St Charles Ave.,28048786,Randall,,Central City,29.93133,-90.08815,Entire home/apt,183.0,30,158,2021-10-25,1.24,3,269,0,19STR-25455,New Orleans,26.3,34458.9
5640937,"Garden Dist Gated Driveway, Fenced Yard, Streetcar",13466196,Polly,,Central City,29.93359,-90.08218,Entire home/apt,195.0,1,521,2025-08-29,4.11,1,292,48,"23-NSTR-13481, 24-OSTR-03085",New Orleans,20.0,39858.0
5649452,Porch & Park Right Off Magazine St!,29277424,Sara Meadows,,Audubon,29.92538,-90.12653,Entire home/apt,195.0,30,61,2021-01-16,0.49,1,178,0,,New Orleans,51.23,24297.0
5694563,"Adorable 3BR, Cowboy Pool & Porch in Mid-City",11326919,Benjamin,,Mid-City,29.97117,-90.08944,Entire home/apt,138.0,2,65,2025-09-01,2.64,7,204,23,"23-CSTR-04485, 24-OSTR-23336",New Orleans,44.11,19706.4
5730458,Spacious NOLA Home with Movie Theater 10 Min to FQ,5555764,Chris,,Fillmore,30.00858,-90.07487,Entire home/apt,440.0,30,117,2025-09-07,0.97,3,239,29,"23-NSTR-35909, 24-OSTR-98519",New Orleans,34.52,73612.0
